message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo
R_2xIXWgIt65WqCB5_4	R_2xIXWgIt65WqCB5	333	6.332999999999999	5.875	1	1	The Year's Strongest Storm Sweeps by Taiwan — Typhoon Meranti gathered in strength as it swept close to Taiwan on Wednesday, and with maximum winds of 230 miles per hour it has been called the strongest storm of the year. Meranti was classified as Category 5, the highest on the scale. The storm has brought not only high winds, but also heavy rain, and many Taiwanese cities have flooded. Trains and shipping services in some southern cities had stopped, and most flights were grounded. As of Wednesday, there were only a few injuries.	neutral	1	6	3	30	35000	4.0	3.0	3.5	4.5	4.0	3.429	3.571	3.429	2.571	93	563	0.125	0.125	0.0625	0.0625	0.0625	0.1875	0.25	0.0625	0.0	0.0625	0.0	2.6862424348576974	2.4721832181218004	medium	medium	An essay about the article 333, written by a 30 years old black or african american male, with a four year bachelor's degree, with an income of 35000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
R_3npi2r9WK3X6C5j_1	R_3npi2r9WK3X6C5j	36	3.833	6.625	0	1	very bad act abut killing that happened Now that you have read the first article, please write a message to a friend or friends about your feelings and thoughts regarding the article you just read. This could be a private message to a friend or something you would post on social media. Please do not identify your intended friend(s) - just write your thoughts about the article as if you were communicating with them Now that you have read the first article, please write a message to a friend or friends about your feelings and thoughts regarding the article you just read. This could be a private message to a friend or something you would post on social media. Please do not identify your intended friend(s) - just write your thoughts about the article as if you were communicating with them ....	neutral	1	6	3	30	100	4.0	4.0	4.0	4.0	4.0	2.857	3.571	3.714	2.714	142	564	0.06451612903225806	0.06451612903225806	0.06451612903225806	0.1935483870967742	0.0	0.25806451612903225	0.06451612903225806	0.06451612903225806	0.03225806451612903	0.1935483870967742	0.0	3.247172604099263	2.8943601721335543	medium	low	An essay about the article 36, written by a 30 years old black or african american male, with a four year bachelor's degree, with an income of 100$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: joy.
R_1OPuFFg74ePvEHb_1	R_1OPuFFg74ePvEHb	45	5.0	5.5	1	1	The driven into exile last year, and he is now based in the southern port city of Aden. Saudi Arabia’s Sunni Muslim monarchy entered the war in large part because of concerns of Iranian influence in the region. That Shiite theocracy is widely perceived to be backing the Shiite  rebels. The airstrikes in  come on the same day i rejected a new U.N. peace proposal that would have sidelined him and given the prominent roles in a new government. More than 10,000 people have died in the conflict, many of them civilians who were killed by Saudi-led coalition bombings, according to the United Nations. that you have read the first article, please write a message to a friend or friends about your feelings and thoughts regarding the article you just read. This could be a private message to a friendS.	neutral	1	4	3	32	50000	3.5	3.5	5.0	3.5	3.5	3.143	3.143	3.286	2.857	140	565	0.17391304347826086	0.08695652173913043	0.043478260869565216	0.08695652173913043	0.0	0.17391304347826086	0.2608695652173913	0.08695652173913043	0.0	0.08695652173913043	0.041666666666666664	2.902550466775084	2.6768668082892395	medium	low	An essay about the article 45, written by a 32 years old black or african american male, went to college, with an income of 50000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_3F2IgdLQxHPguO2_2	R_3F2IgdLQxHPguO2	139	5.667000000000001	5.75	1	1	Garden ponds 'playing role' in frog disease spread — Garden ponds are playing a role in the spread of deadly frog diseases across the UK, a study suggests. Ranaviruses can infect amphibians, reptiles and fish. In the UK, they have devastated common frog populations. This research suggests that the introduction of infected animals from aquatic retailers into ponds or moving species between different ponds may be exacerbating the problem.	neutral	1	6	3	30	55000	5.0	3.5	3.5	3.0	4.0	3.429	3.429	3.143	2.571	69	566	0.1875	0.125	0.0	0.0	0.0	0.0625	0.25	0.1875	0.1875	0.0	0.0	2.9137728984765427	2.770498984490428	medium	low	An essay about the article 139, written by a 30 years old black or african american male, with a four year bachelor's degree, with an income of 55000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness, disgust.
R_3JhpdFn06BA1uDA_5	R_3JhpdFn06BA1uDA	339	1.6669999999999998	1.875	0	0	Josh, I just read about the Calais refugee camp that was set up in France to house the people from Syria that the maniac killing his own people drove away. The problem with all of this is the country of Syria must come to a place where they take back what has been taken from them. But you know why they can't? The citizens were not allowed to be armed and any weapons they have now have been supplied by us and the allies. Perfect example as to why our founders wrote the second amendment.	neutral	1	6	1	42	95000	7.0	5.0	5.5	4.5	7.0	2.4290000000000003	1.857	1.286	2.714	95	567	0.26666666666666666	0.2	0.0	0.0	0.0	0.06666666666666667	0.26666666666666666	0.2	0.0	0.0	0.0	2.7753798159691914	2.7479731887578076	medium	medium	An essay about the article 339, written by a 42 years old white male, with a four year bachelor's degree, with an income of 95000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_3qDw2H978H7qwvX_4	R_3qDw2H978H7qwvX	326	6.5	2.25	1	0	"Even though I am not in favor of the conservative party, I still do not understand why the Jewish people would be struggling to understand ""Trump's electron"".  It is not a one party election so at some point or another the Democratic or the Republican party will be in the white house. There will always be naysayers on either side. Everyone everywhere do need prayers and I do appreciate the prayers from the Jewish community."	neutral	2	6	1	38	59000	7.0	7.0	4.0	7.0	7.0	4.428999999999999	3.143	4.714	4.857	75	568	0.0	0.0	0.2	0.2	0.0	0.4	0.0	0.0	0.0	0.2	0.0	2.5635034596120314	2.3360763198855645	low	low	An essay about the article 326, written by a 38 years old white female, with a four year bachelor's degree, with an income of 59000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: joy.
R_3oA99lmBLFDBvnj_3	R_3oA99lmBLFDBvnj	182	7.0	7.0	1	1	Non-human animals are given rights only because of their interactions with human beings. Without involvement with humans, animals do not deserve rights. It is through this interaction with humans that animals are even given moral consideration. As the outcome, animals are becoming even further tarred in society. Humans have and are continuing to handle animals as if they are some kind of material goods. This is considered as being immoral, as animals have their own lives, and they think, have feelings, can feel pain, require love, happiness, and everything else that humans have. As for human rights, it’s always uncertain.	neutral	1	4	1	25	4000	6.0	6.5	6.5	6.5	6.5	3.286	3.286	3.857	2.143	100	569	0.0967741935483871	0.16129032258064516	0.06451612903225806	0.0967741935483871	0.03225806451612903	0.22580645161290322	0.0967741935483871	0.06451612903225806	0.06451612903225806	0.0967741935483871	0.09090909090909091	3.29174545168244	3.0966170841260285	medium	medium	An essay about the article 182, written by a 25 years old white male, went to college, with an income of 4000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
R_2VqoEbnL1j6X9WU_2	R_2VqoEbnL1j6X9WU	100	1.833	2.625	0	0	This will embolden Trump supporters stance on immigration reform.  I however do not believe just cause you are Muslim or an immigrant you are more prone to committing a terror attack.  Attacks of terror and mass shooting are mostly causes by angry white men. When It's a white man hes a lone wolf and when your from a foreign country its terrorism. I am not making excuses for what happened. Surly its tragic but lets not pool a whole race of people into a negative basket because of one or two bad eggs.	neutral	1	4	1	31	125000	6.5	5.5	5.5	5.5	4.0	3.714	3.429	3.286	3.857	93	570	0.1794871794871795	0.1282051282051282	0.05128205128205128	0.05128205128205128	0.0	0.10256410256410256	0.2564102564102564	0.10256410256410256	0.07692307692307693	0.05128205128205128	0.0	2.823366768507651	3.0111824252562234	low	medium	An essay about the article 100, written by a 31 years old white male, went to college, with an income of 125000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_2D1CnjTj1WSuPQk_4	R_2D1CnjTj1WSuPQk	271	3.0	1.0	0	0	Of course I only know what I read in the article.  It sounds like it could be the ex police officer was trying to protect himself.  The son was already arrested for assaulted the father. I believe the police will investigate the shooting and take the necessary actions. I don't think the police will look the other way just because he is an ex police officer.	neutral	2	5	1	37	60000	4.0	2.5	1.5	4.0	4.0	2.286	3.429	3.0	3.143	66	571	0.22727272727272727	0.045454545454545456	0.0	0.3181818181818182	0.0	0.36363636363636365	0.045454545454545456	0.0	0.0	0.0	0.0	2.6548195284937055	2.7163537282822316	low	low	An essay about the article 271, written by a 37 years old white female, with a two year associate degree, with an income of 60000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_3I6LTmaYNJeAYmf_3	R_3I6LTmaYNJeAYmf	205	1.0	1.0	0	0	So one of Mariah Carey backup dancers got fired and banned from the Ceasers Palace.  Her ex Packer got super jealous of the flirting between them and went all crazy on him.  But I do not  know why he cares since they broke up last month after something went on between him and her assistant.  They say he did something bad to her but I bet he was trying to flirt with her as well.	neutral	2	4	1	37	50000	4.5	5.0	5.5	5.5	3.5	3.714	2.714	3.571	3.143	75	572	0.14285714285714285	0.14285714285714285	0.047619047619047616	0.047619047619047616	0.047619047619047616	0.047619047619047616	0.23809523809523808	0.14285714285714285	0.09523809523809523	0.047619047619047616	0.125	2.557693457021143	2.444444641306646	low	low	An essay about the article 205, written by a 37 years old white female, went to college, with an income of 50000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger, sadness.
R_1LBVWn2odUg9oA6_1	R_1LBVWn2odUg9oA6	84	4.833	2.875	1	0	I think the article is a bit hard to read. It is about the environment and El Nino and how they interact. The article was also about pollution and how the environment is changed by certain chemicals in the air. Because it's a science based article, it's a little hard to understand what the conclusion is.	neutral	2	6	1	45	19000	4.0	4.5	5.0	6.0	5.5	2.4290000000000003	2.4290000000000003	3.143	3.571	56	573	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	2.8789916449068955	2.5294348824799466	medium	low	An essay about the article 84, written by a 45 years old white female, with a four year bachelor's degree, with an income of 19000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: disgust.
